INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222000051,1402,,VANDALISM,A1, ,0,2022-01-01 03:41:00,2022,1,Saturday,3,,BOYLSTON ST,42.352418147286066,-71.06525498581209,"(42.352418147286066, -71.06525498581209)"
222000063,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-01-01 03:45:00,2022,1,Saturday,3,,BOWDOIN ST,42.30154273843275,-71.07201939101996,"(42.30154273843275, -71.07201939101996)"
222000058,3114,,INVESTIGATE PROPERTY,D14, ,0,2022-01-01 03:50:00,2022,1,Saturday,3,,GUEST ST,42.35674412427863,-71.14367007305148,"(42.35674412427863, -71.14367007305148)"
222000087,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-01 04:00:00,2022,1,Saturday,4,,ROBERT ST,42.28798209756957,-71.13347031626277,"(42.28798209756957, -71.13347031626277)"
222000537,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,200,0,2022-01-01 04:00:00,2022,1,Saturday,4,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222000056,2604,,EXTORTION OR BLACKMAIL,D4, ,0,2022-01-01 04:01:00,2022,1,Saturday,4,,BERKELEY ST,42.34605509940009,-71.07050668550119,"(42.34605509940009, -71.07050668550119)"
222000074,3018,,SICK/INJURED/MEDICAL - POLICE,B3, ,0,2022-01-01 04:13:00,2022,1,Saturday,4,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222000057,423,,ASSAULT - AGGRAVATED,B2, ,1,2022-01-01 04:20:00,2022,1,Saturday,4,,CHENEY ST,42.30970015593802,-71.08582414153403,"(42.30970015593802, -71.08582414153403)"
222003669,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2022-01-01 04:30:00,2022,1,Saturday,4,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222000060,3114,,INVESTIGATE PROPERTY,E18, ,0,2022-01-01 04:33:00,2022,1,Saturday,4,,"WOOD AVE & WESTMINSTER ST
HYDE PARK  MA 02126
UNIT",42.2660489728807,-71.11079904395379,"(42.2660489728807, -71.11079904395379)"
222000067,801,,ASSAULT - SIMPLE,D14,801,0,2022-01-01 04:36:00,2022,1,Saturday,4,,LINDEN ST,42.355401129876554,-71.13090648919811,"(42.355401129876554, -71.13090648919811)"
222000073,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2022-01-01 04:40:00,2022,1,Saturday,4,,TALBOT AVE,42.293896483574834,-71.08451577163302,"(42.293896483574834, -71.08451577163302)"
222000065,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-01-01 04:49:00,2022,1,Saturday,4,,"AMERICAN LEGION HWY & FRANKLIN HILL AVE
DORCHESTER",42.295883984179866,-71.09220600998323,"(42.295883984179866, -71.09220600998323)"
222000070,3304,,NOISY PARTY/RADIO-NO ARREST,A1, ,0,2022-01-01 04:53:00,2022,1,Saturday,4,,SMITH CT,42.360048699262414,-71.06535178073214,"(42.360048699262414, -71.06535178073214)"
222000062,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2022-01-01 04:57:00,2022,1,Saturday,4,,NAVARRE ST,42.27458078325077,-71.11766501992906,"(42.27458078325077, -71.11766501992906)"
222000066,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,2022-01-01 04:59:00,2022,1,Saturday,4,,CAUSEWAY ST,42.365374796420454,-71.06154161481645,"(42.365374796420454, -71.06154161481645)"
222000072,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-01-01 05:02:00,2022,1,Saturday,5,,BULLARD ST,42.301758527161574,-71.07462979750593,"(42.301758527161574, -71.07462979750593)"
222004883,616,,LARCENY THEFT OF BICYCLE,D4, ,0,2022-01-01 05:12:00,2022,1,Saturday,5,,BEACON ST,42.35118145426695,-71.08824120429146,"(42.35118145426695, -71.08824120429146)"
222000061,724,,AUTO THEFT,B3,465,0,2022-01-01 05:16:00,2022,1,Saturday,5,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222000777,801,,ASSAULT - SIMPLE,A7,12,0,2022-01-01 05:30:00,2022,1,Saturday,5,,WILLIAM F MCCLELLAN HWY,42.388318406286395,-71.01600448880342,"(42.388318406286395, -71.01600448880342)"
222000075,801,,ASSAULT - SIMPLE,D4, ,0,2022-01-01 05:55:00,2022,1,Saturday,5,,SAINT BOTOLPH ST,42.34507147070824,-71.08057787703603,"(42.34507147070824, -71.08057787703603)"
222000081,423,,ASSAULT - AGGRAVATED,E18, ,0,2022-01-01 06:16:00,2022,1,Saturday,6,,WESTMINSTER ST,42.264412911326176,-71.1161903826611,"(42.264412911326176, -71.1161903826611)"
222000079,3006,,SICK/INJURED/MEDICAL - PERSON,A7, ,0,2022-01-01 06:19:00,2022,1,Saturday,6,,HORACE ST,42.3815497968431,-71.01900245855879,"(42.3815497968431, -71.01900245855879)"
222000078,1402,,VANDALISM,C11, ,0,2022-01-01 06:24:00,2022,1,Saturday,6,,NEWPORT ST,42.31802518639054,-71.0540412151,"(42.31802518639054, -71.0540412151)"
222000140,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2022-01-01 06:30:00,2022,1,Saturday,6,,DEWEY ST,42.31666169489078,-71.07634280646599,"(42.31666169489078, -71.07634280646599)"
222000080,1831,,SICK ASSIST,C11, ,0,2022-01-01 06:41:00,2022,1,Saturday,6,,BROOKVALE ST,42.2789413704902,-71.0657329015908,"(42.2789413704902, -71.0657329015908)"
222000082,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-01-01 06:50:00,2022,1,Saturday,6,,WESTVILLE ST,42.30010596582416,-71.07102710234469,"(42.30010596582416, -71.07102710234469)"
222000083,3301,,VERBAL DISPUTE,C11, ,0,2022-01-01 07:08:00,2022,1,Saturday,7,,MONSIGNOR PATRICK J. LYDON WAY,42.28866198405271,-71.0613052399456,"(42.28866198405271, -71.0613052399456)"
222000084,801,,ASSAULT - SIMPLE,D4, ,0,2022-01-01 07:13:00,2022,1,Saturday,7,,DALTON STREET,,,
222000157,3007,,SUDDEN DEATH,E18, ,0,2022-01-01 07:30:00,2022,1,Saturday,7,,SUNNYSIDE ST,42.251377160108966,-71.13295048135396,"(42.251377160108966, -71.13295048135396)"
222000086,3114,,INVESTIGATE PROPERTY,D4, ,1,2022-01-01 07:37:00,2022,1,Saturday,7,,TREMONT ST,42.33871587325418,-71.08152166529408,"(42.33871587325418, -71.08152166529408)"
222000090,1402,,VANDALISM,E13, ,0,2022-01-01 07:41:00,2022,1,Saturday,7,,WELD AVE,42.3146884888365,-71.09843548432511,"(42.3146884888365, -71.09843548432511)"
222043348,1102,,FRAUD - FALSE PRETENSE / SCHEME,A1,77,0,2022-01-01 08:00:00,2022,1,Saturday,8,,SUDBURY ST,,,
222019779,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C6,200,0,2022-01-01 08:00:00,2022,1,Saturday,8,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222010339,616,,LARCENY THEFT OF BICYCLE,D14,778,0,2022-01-01 08:00:00,2022,1,Saturday,8,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222000091,3115,,INVESTIGATE PERSON,B3, ,0,2022-01-01 08:34:00,2022,1,Saturday,8,,HOSMER ST,42.28079658122844,-71.09039723562948,"(42.28079658122844, -71.09039723562948)"
222080731,3115,,INVESTIGATE PERSON,A1,77,0,2022-01-01 09:00:00,2022,1,Saturday,9,,SUDBURY ST,,,
222036074,1107,,FRAUD - IMPERSONATION,E5, ,0,2022-01-01 09:08:00,2022,1,Saturday,9,,TENNYSON ST,42.276302723743775,-71.15029044829176,"(42.276302723743775, -71.15029044829176)"
222000093,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-01-01 09:13:00,2022,1,Saturday,9,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222000095,613,,LARCENY SHOPLIFTING,A7, ,0,2022-01-01 09:16:00,2022,1,Saturday,9,,BORDER ST,42.37620266818903,-71.03979926160173,"(42.37620266818903, -71.03979926160173)"
222000097,3115,,INVESTIGATE PERSON,E18,520,0,2022-01-01 09:33:00,2022,1,Saturday,9,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222000099,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,2022-01-01 09:40:00,2022,1,Saturday,9,,"MOUNT HOPE ST & HYDE PARK AVE
ROSLINDALE  MA 02131",42.284900954817914,-71.11884903863823,"(42.284900954817914, -71.11884903863823)"
222000100,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3,565,0,2022-01-01 09:41:00,2022,1,Saturday,9,,AMERICAN LEGION HWY,42.29071170647744,-71.0987114815653,"(42.29071170647744, -71.0987114815653)"
222000105,3410,,TOWED MOTOR VEHICLE,B2, ,0,2022-01-01 09:52:00,2022,1,Saturday,9,,MAGNOLIA ST,42.3152906588485,-71.07138200751473,"(42.3152906588485, -71.07138200751473)"
222041150,3201,,PROPERTY - LOST/ MISSING,D4,167,0,2022-01-01 09:59:00,2022,1,Saturday,9,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222068405,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,282,0,2022-01-01 10:00:00,2022,1,Saturday,10,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
222000102,724,,AUTO THEFT,A7, ,0,2022-01-01 10:08:00,2022,1,Saturday,10,,PRESCOTT ST,42.37874084446998,-71.02961119358292,"(42.37874084446998, -71.02961119358292)"
222000103,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,2022-01-01 10:08:00,2022,1,Saturday,10,,"COLBORNE RD & RANSOM RD
BRIGHTON  MA 02135
UNITED ",42.342514954114826,-71.14616895804701,"(42.342514954114826, -71.14616895804701)"
222000860,2647,,THREATS TO DO BODILY HARM,B2,320,0,2022-01-01 10:15:00,2022,1,Saturday,10,,HARTWELL ST,42.30936380087264,-71.08416777254996,"(42.30936380087264, -71.08416777254996)"
222000106,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4, ,0,2022-01-01 10:20:00,2022,1,Saturday,10,,FENWAY,42.34369125891686,-71.09103450154285,"(42.34369125891686, -71.09103450154285)"
222000110,2610,,TRESPASSING,C11,346,0,2022-01-01 10:29:00,2022,1,Saturday,10,,ROBINSON ST,42.302778842719356,-71.0621029322796,"(42.302778842719356, -71.0621029322796)"
222000107,3115,,INVESTIGATE PERSON,C11, ,0,2022-01-01 10:42:00,2022,1,Saturday,10,,MERCIER AVE,42.282796961819585,-71.0660588058263,"(42.282796961819585, -71.0660588058263)"
222000127,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2022-01-01 11:00:00,2022,1,Saturday,11,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222037646,3115,,INVESTIGATE PERSON,D4,167,0,2022-01-01 11:02:00,2022,1,Saturday,11,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222000113,3410,,TOWED MOTOR VEHICLE,C6, ,0,2022-01-01 11:35:00,2022,1,Saturday,11,,WASHBURN ST,42.325600478908086,-71.05761263931073,"(42.325600478908086, -71.05761263931073)"
222000120,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-01 11:49:00,2022,1,Saturday,11,,MOUNT PLEASANT AVE,42.326357596179015,-71.07886301100272,"(42.326357596179015, -71.07886301100272)"
222000112,423,,ASSAULT - AGGRAVATED,B3, ,0,2022-01-01 11:51:00,2022,1,Saturday,11,,"BLUE HILL AVE & DEERING RD
MATTAPAN  MA 02126
UNIT",42.28351000082394,-71.0918110095984,"(42.28351000082394, -71.0918110095984)"
222013062,520,,BURGLARY - RESIDENTIAL,E13, ,0,2022-01-01 11:51:00,2022,1,Saturday,11,,WASHINGTON ST,42.31538436307494,-71.09870021376588,"(42.31538436307494, -71.09870021376588)"
222000118,3007,,SUDDEN DEATH,A1, ,0,2022-01-01 11:55:00,2022,1,Saturday,11,,COURT ST,42.35892278751083,-71.0583535444055,"(42.35892278751083, -71.0583535444055)"
222083546,3115,,INVESTIGATE PERSON,C11,454,0,2022-01-01 12:00:00,2022,1,Saturday,12,,WASHINGTON STREET,,,
222021077,1109,,FRAUD - WIRE,A15,41,0,2022-01-01 12:00:00,2022,1,Saturday,12,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
222011393,619,,LARCENY ALL OTHERS,D14,778,0,2022-01-01 12:00:00,2022,1,Saturday,12,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222086006,3114,,INVESTIGATE PROPERTY,A7, ,0,2022-01-01 12:00:00,2022,1,Saturday,12,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222048071,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2022-01-01 12:00:00,2022,1,Saturday,12,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222000122,801,,ASSAULT - SIMPLE,E5, ,0,2022-01-01 12:10:00,2022,1,Saturday,12,,WASHINGTON ST,42.275817991609685,-71.13991259250876,"(42.275817991609685, -71.13991259250876)"
222000147,613,,LARCENY SHOPLIFTING,C6, ,0,2022-01-01 12:25:00,2022,1,Saturday,12,,ALLSTATE RD DO BSTN (MARSHALL),,,
222000117,2647,,THREATS TO DO BODILY HARM,C11,355,0,2022-01-01 12:29:00,2022,1,Saturday,12,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222000138,2662,,BALLISTICS EVIDENCE/FOUND,A15, ,0,2022-01-01 12:30:00,2022,1,Saturday,12,,MEDFORD ST,42.380997728228124,-71.06210064823136,"(42.380997728228124, -71.06210064823136)"
222000129,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-01 12:35:00,2022,1,Saturday,12,,VFW PKWY,42.28059504625117,-71.17091524033172,"(42.28059504625117, -71.17091524033172)"
222025683,3201,,PROPERTY - LOST/ MISSING,A1, ,0,2022-01-01 12:45:00,2022,1,Saturday,12,,SUDBURY ST,,,
222000125,3803,,M/V ACCIDENT - PERSONAL INJURY,C6, ,0,2022-01-01 12:47:00,2022,1,Saturday,12,,"A ST & W FOURTH ST
SOUTH BOSTON  MA 02127
UNITED S",42.34111499652933,-71.05632496229403,"(42.34111499652933, -71.05632496229403)"
222000211,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14, ,0,2022-01-01 13:00:00,2022,1,Saturday,13,,N BEACON ST,42.3554319564806,-71.14625000492697,"(42.3554319564806, -71.14625000492697)"
222000126,3301,,VERBAL DISPUTE,C6, ,0,2022-01-01 13:02:00,2022,1,Saturday,13,,B ST,42.33917620099671,-71.05584769254133,"(42.33917620099671, -71.05584769254133)"
222059857,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A15,41,0,2022-01-01 13:02:00,2022,1,Saturday,13,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
222000128,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-01 13:10:00,2022,1,Saturday,13,,HARRISON AVE,42.33401828958511,-71.07638123930862,"(42.33401828958511, -71.07638123930862)"
222000141,1102,,FRAUD - FALSE PRETENSE / SCHEME,A1, ,0,2022-01-01 13:47:00,2022,1,Saturday,13,,NORTH ST,42.36062746154263,-71.05601800089705,"(42.36062746154263, -71.05601800089705)"
222000152,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-01 13:55:00,2022,1,Saturday,13,,NEWBURY ST,42.34840576247316,-71.08688338740227,"(42.34840576247316, -71.08688338740227)"
222000136,613,,LARCENY SHOPLIFTING,C11, ,0,2022-01-01 14:04:00,2022,1,Saturday,14,,WASHINGTON ST,42.29131612789713,-71.07170292796064,"(42.29131612789713, -71.07170292796064)"
222000144,1402,,VANDALISM,B2, ,0,2022-01-01 14:12:00,2022,1,Saturday,14,,GURNEY ST,42.33201285064138,-71.09598981964692,"(42.33201285064138, -71.09598981964692)"
222000137,3001,,DEATH INVESTIGATION,B2, ,0,2022-01-01 14:17:00,2022,1,Saturday,14,,ZEIGLER ST,42.328981926782625,-71.07956761305158,"(42.328981926782625, -71.07956761305158)"
222039462,1109,,FRAUD - WIRE,D4,167,0,2022-01-01 14:40:00,2022,1,Saturday,14,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
